bench,suite,system,surface,engine,run_dir,task_dir,task_id,attempt_number,grade_type,score,agent_latency_s,url_citations,citation_unique_urls,citation_content_chars_total,turns,tool_calls,f1_by_item,f1_by_row,precision_by_item,precision_by_row,recall_by_item,recall_by_row,success_rate
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity,5-turn,perplexity,runs/pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-142793d78f88,000094-ece54c18-e243-5a59-867f-c41c47ebfd7d,ece54c18-e243-5a59-867f-c41c47ebfd7d,1,INCORRECT,0.0,30.771,41,38,28855,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity,5-turn,perplexity,runs/pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-142793d78f88,000095-c6bc2bdb-70af-58c1-9d30-ad55b5ceacfe,c6bc2bdb-70af-58c1-9d30-ad55b5ceacfe,1,INCORRECT,0.0,22.964,45,41,20291,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity,5-turn,perplexity,runs/pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-142793d78f88,000096-6b7c5948-cc8f-5731-ab6c-b8142f7ec7f3,6b7c5948-cc8f-5731-ab6c-b8142f7ec7f3,1,INCORRECT,0.0,24.584,52,49,36215,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity,5-turn,perplexity,runs/pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-142793d78f88,000097-1a953522-7c42-5eeb-b471-3bb2d953cda9,1a953522-7c42-5eeb-b471-3bb2d953cda9,1,INCORRECT,0.0,24.021,53,44,31869,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity,5-turn,perplexity,runs/pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-142793d78f88,000098-5a20a0ff-523e-50c8-b035-42b0e1085533,5a20a0ff-523e-50c8-b035-42b0e1085533,1,INCORRECT,0.0,37.982,48,42,37394,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity,5-turn,perplexity,runs/pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-142793d78f88,000099-8b61ac3b-d572-5c14-a378-b2dfd4c306b9,8b61ac3b-d572-5c14-a378-b2dfd4c306b9,1,INCORRECT,0.0,34.477,47,42,27951,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity,5-turn,perplexity,runs/pi-openrouter-web-search-5call-defaults-glm-5-2-nitro-perplexity-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-142793d78f88,000100-f6213643-5722-575a-a29e-208391f277f1,f6213643-5722-575a-a29e-208391f277f1,1,INCORRECT,0.0,41.775,48,48,40481,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000001-672bca9fab085c84b90e223d,672bca9fab085c84b90e223d,1,INCORRECT,0.0,17.208,20,19,39994,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000002-671fb0b7298c0d11670fc561,671fb0b7298c0d11670fc561,1,INCORRECT,0.0,86.959,19,15,15319,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000003-66e8d4736299517dd7a5da8c,66e8d4736299517dd7a5da8c,1,INCORRECT,0.0,19.45,20,11,18338,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000004-6738d62e37f41423112a76ba,6738d62e37f41423112a76ba,1,INCORRECT,0.0,86.384,20,18,23330,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000005-66ee60c50e499ab807af71f2,66ee60c50e499ab807af71f2,1,INCORRECT,0.0,46.597,20,14,31258,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000006-672c84e4975ce618c77a5c49,672c84e4975ce618c77a5c49,1,INCORRECT,0.0,173.511,19,18,36048,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000007-671f4997a2bc63fb20c63134,671f4997a2bc63fb20c63134,1,INCORRECT,0.0,81.172,19,17,37709,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000008-673721bf2ccb228b9d55c8ff,673721bf2ccb228b9d55c8ff,1,INCORRECT,0.0,200.158,20,17,37739,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000009-67352c39a52dd47230de9a2b,67352c39a52dd47230de9a2b,1,INCORRECT,0.0,30.201,19,17,39986,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000010-6726dc196cd52b493ac990e4,6726dc196cd52b493ac990e4,1,CORRECT,1.0,14.198,10,8,19999,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000011-671ebbf35cc535d3e94216ac,671ebbf35cc535d3e94216ac,1,INCORRECT,0.0,10.764,0,0,0,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000012-670f289fb671096a201efee4,670f289fb671096a201efee4,1,INCORRECT,0.0,76.515,19,19,39998,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000013-673b198c2e9d1d0e28ee75ca,673b198c2e9d1d0e28ee75ca,1,INCORRECT,0.0,20.466,20,16,16583,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000014-66fbe64df560b62458a7b6a1,66fbe64df560b62458a7b6a1,1,INCORRECT,0.0,25.078,20,17,39979,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000015-67008bcea2dd0155efb53f1c,67008bcea2dd0155efb53f1c,1,INCORRECT,0.0,442.514,20,19,28664,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000016-673a55796ecc0daf8f9b9f7d,673a55796ecc0daf8f9b9f7d,1,INCORRECT,0.0,102.131,15,9,20166,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000017-673a7c5661b5d6a8453b191b,673a7c5661b5d6a8453b191b,1,CORRECT,1.0,133.319,20,20,33025,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000018-671aaca917615f09eab6fe37,671aaca917615f09eab6fe37,1,CORRECT,1.0,121.968,0,0,0,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000019-672e4d316ee63a5d94bf863a,672e4d316ee63a5d94bf863a,1,CORRECT,1.0,9.227,10,8,10415,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000020-67089c013b511a575fc306de,67089c013b511a575fc306de,1,CORRECT,1.0,33.22,15,12,26142,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000021-66f8f56e204cc74a525a23b8,66f8f56e204cc74a525a23b8,1,INCORRECT,0.0,9.598,20,17,39197,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000022-67154c094650e5ddd384d861,67154c094650e5ddd384d861,1,INCORRECT,0.0,22.974,20,19,27899,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000023-6725cc85569cf0c62da64d29,6725cc85569cf0c62da64d29,1,CORRECT,1.0,109.871,0,0,0,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000024-66eaf9bbb082c5e6a76a49b5,66eaf9bbb082c5e6a76a49b5,1,INCORRECT,0.0,103.987,19,16,36559,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000025-6736a9b0b949d548db8da965,6736a9b0b949d548db8da965,1,CORRECT,1.0,13.981,10,9,19995,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000026-6702df0bf9b93417fbae272c,6702df0bf9b93417fbae272c,1,INCORRECT,0.0,45.829,19,15,32321,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000027-67c7405475ac82e0c70a0cfe,67c7405475ac82e0c70a0cfe,1,INCORRECT,0.0,296.609,20,20,35943,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000028-672e1ba8e62456d8519fb95b,672e1ba8e62456d8519fb95b,1,INCORRECT,0.0,49.092,15,11,26404,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000029-67255df04c0e045943574e41,67255df04c0e045943574e41,1,INCORRECT,0.0,9.113,20,20,39975,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000030-67223ac0ca7acfa01f38c284,67223ac0ca7acfa01f38c284,1,INCORRECT,0.0,26.038,19,18,39976,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000031-6731bf34cb53dd90407d12b5,6731bf34cb53dd90407d12b5,1,CORRECT,1.0,13.975,20,13,33435,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000032-671feb0424e49a0a566a7883,671feb0424e49a0a566a7883,1,INCORRECT,0.0,24.852,10,10,19889,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000033-676727c0c393c4ff629cb82b,676727c0c393c4ff629cb82b,1,INCORRECT,0.0,7.456,0,0,0,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000034-66fefa971ca108e6e888e9a1,66fefa971ca108e6e888e9a1,1,INCORRECT,0.0,18.993,18,16,39979,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000035-6736fbe5670838f1f416e243,6736fbe5670838f1f416e243,1,INCORRECT,0.0,10.868,19,13,24845,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000036-671f0c2578ab3005e439aeba,671f0c2578ab3005e439aeba,1,CORRECT,1.0,9.774,10,8,19999,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000037-66fb75ded83ed7a299fdd136,66fb75ded83ed7a299fdd136,1,INCORRECT,0.0,15.553,15,13,20669,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000038-66fc56f5d90ebe461bfd0c9c,66fc56f5d90ebe461bfd0c9c,1,INCORRECT,0.0,9.45,19,19,39301,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000039-66e8c151efbbc8b5a54da02b,66e8c151efbbc8b5a54da02b,1,INCORRECT,0.0,30.334,19,18,23835,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000040-6728be777ed2554b747b3d65,6728be777ed2554b747b3d65,1,INCORRECT,0.0,221.097,15,13,28364,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000041-67041871905f1ae093e7ac69,67041871905f1ae093e7ac69,1,INCORRECT,0.0,50.546,20,20,24975,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000042-670fb58f2ca6bea76e9354a7,670fb58f2ca6bea76e9354a7,1,CORRECT,1.0,136.073,8,8,19862,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000043-67256656d246bf5d21d1377e,67256656d246bf5d21d1377e,1,INCORRECT,0.0,82.909,20,12,29320,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000044-67487e955830790e3687a567,67487e955830790e3687a567,1,INCORRECT,0.0,4.415,0,0,0,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000045-6722e21ca33cee8da62128a4,6722e21ca33cee8da62128a4,1,CORRECT,1.0,265.678,0,0,0,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000046-6709d59a03c4fbe8446679d9,6709d59a03c4fbe8446679d9,1,INCORRECT,0.0,93.382,20,18,32417,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000047-66e962f814e5657e81349bfa,66e962f814e5657e81349bfa,1,CORRECT,1.0,8.294,5,5,2901,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000048-6706671e0ae45a43cc2b8e8f,6706671e0ae45a43cc2b8e8f,1,INCORRECT,0.0,17.628,10,10,12386,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000049-671fec80cee768cca0b65e5a,671fec80cee768cca0b65e5a,1,INCORRECT,0.0,13.188,0,0,0,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000050-671f083dc8da11076ce9960e,671f083dc8da11076ce9960e,1,CORRECT,1.0,20.657,15,14,29984,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000051-671fb909298c0d11670fc56b,671fb909298c0d11670fc56b,1,INCORRECT,0.0,23.286,20,20,22707,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000052-670205330fb89862bc1d87d2,670205330fb89862bc1d87d2,1,INCORRECT,0.0,218.689,20,19,30829,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000053-672a79431629c5c3d6933ca7,672a79431629c5c3d6933ca7,1,INCORRECT,0.0,113.052,0,0,0,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000054-6720ca4b696f86db458bcfe9,6720ca4b696f86db458bcfe9,1,INCORRECT,0.0,45.923,19,17,39975,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000055-6733fe294a614b25db9b204a,6733fe294a614b25db9b204a,1,INCORRECT,0.0,263.908,20,16,38840,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000056-6735bfec24a805ed5fc0d055,6735bfec24a805ed5fc0d055,1,INCORRECT,0.0,82.382,19,15,28602,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000057-66f1d9a589b78acd31812b99,66f1d9a589b78acd31812b99,1,INCORRECT,0.0,39.27,19,18,36574,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000058-6776ffa855710e45669a4481,6776ffa855710e45669a4481,1,INCORRECT,0.0,10.512,20,17,39978,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,hle,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa,1-turn,exa,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-exa-hle-pi-glm-5-2-evalkey-clean-scale-seed0-afdadd99286d,000059-67240e5586f4c71a70e0b498,67240e5586f4c71a70e0b498,1,INCORRECT,0.0,22.397,20,20,39982,1,0,,,,,,,
